Job Title,Employment Type,Experience Level,Expertise Level,Salary,Salary Currency,Company Location,Company Size,Year
Data Engineer,Full-Time,Mid,Intermediate,130000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,115000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,75000,British Pound Sterling,United Kingdom,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,105000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,70000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,204500,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,142200,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,192000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,164000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,185900,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,129300,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,75000,United States Dollar,United States,Medium,2022
Data Science Manager,Full-Time,Senior,Expert,175000,United States Dollar,United States,Medium,2022
Data Science Manager,Full-Time,Senior,Expert,120000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,167500,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,106500,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,75000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,60000,United States Dollar,United States,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,184000,United States Dollar,United States,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,142000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,145000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,2500000,Indian Rupee,United States,Medium,2022
NLP Engineer,Full-Time,Mid,Intermediate,198000,Polish Zloty,Poland,Small,2022
Data Engineer,Full-Time,Executive,Director,200000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Executive,Director,145000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,75000,British Pound Sterling,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,192000,United States Dollar,United States,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,164000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Executive,Director,310000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Executive,Director,239000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,120000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,95000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,145000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,135000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,78000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,70000,Euro,Spain,Medium,2022
Data Engineer,Full-Time,Senior,Expert,35000,Euro,Spain,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,160000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,2800000,Indian Rupee,India,Large,2022
AI Scientist,Full-Time,Senior,Expert,125000,United States Dollar,Colombia,Large,2022
Data Engineer,Full-Time,Senior,Expert,95000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,45000,Euro,Spain,Medium,2022
Data Scientist,Full-Time,Senior,Expert,36000,Euro,Spain,Medium,2022
Data Analyst,Full-Time,Senior,Expert,115934,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,81666,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,175000,United States Dollar,United States,Medium,2022
Research Engineer,Full-Time,Senior,Expert,249500,United States Dollar,United States,Medium,2022
Research Engineer,Full-Time,Senior,Expert,149850,United States Dollar,United States,Medium,2022
Analytics Engineer,Full-Time,Mid,Intermediate,122500,United States Dollar,United States,Medium,2022
Analytics Engineer,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,249500,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,149850,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Entry,Junior,55000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Entry,Junior,48000,United States Dollar,United States,Medium,2022
Research Scientist,Full-Time,Senior,Expert,249500,United States Dollar,United States,Medium,2022
Research Scientist,Full-Time,Senior,Expert,149850,United States Dollar,United States,Medium,2022
Computer Vision Engineer,Full-Time,Mid,Intermediate,56000,Euro,France,Small,2022
Data Engineer,Full-Time,Senior,Expert,190000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,127000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,104000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,210000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,210000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,182750,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,161500,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,102640,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,66100,United States Dollar,United States,Medium,2022
Research Scientist,Full-Time,Senior,Expert,210000,United States Dollar,United States,Medium,2022
Research Scientist,Full-Time,Senior,Expert,150000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,198800,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,122600,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,80000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,136000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,104000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,150000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,100000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Executive,Director,159000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Executive,Director,130000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,215000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,187000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Mid,Intermediate,153000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,255000,United States Dollar,Mexico,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,185000,United States Dollar,Mexico,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,350000,British Pound Sterling,United Kingdom,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,45000,British Pound Sterling,United Kingdom,Medium,2022
Data Analyst,Full-Time,Senior,Expert,48000,Euro,Spain,Medium,2022
Data Analyst,Full-Time,Senior,Expert,38000,Euro,Spain,Medium,2022
Data Analyst,Full-Time,Senior,Expert,169000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,110600,United States Dollar,United States,Medium,2022
BI Data Analyst,Full-Time,Entry,Junior,58000,Euro,Germany,Large,2022
BI Developer,Full-Time,Senior,Expert,140000,United States Dollar,United States,Medium,2022
BI Developer,Full-Time,Senior,Expert,120000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Entry,Junior,50000,United States Dollar,United States,Large,2022
MLOps Engineer,Full-Time,Mid,Intermediate,134000,United States Dollar,United States,Medium,2022
MLOps Engineer,Full-Time,Mid,Intermediate,124000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,166700,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Entry,Junior,124234,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Entry,Junior,74540,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,65000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Mid,Intermediate,1250000,Indian Rupee,India,Large,2021
AI Scientist,Full-Time,Entry,Junior,200000,United States Dollar,Canada,Large,2022
Data Engineer,Full-Time,Senior,Expert,220000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,146000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,65000,Euro,Spain,Medium,2022
Data Specialist,Full-Time,Senior,Expert,110000,United States Dollar,United States,Medium,2022
Data Specialist,Full-Time,Senior,Expert,70000,United States Dollar,United States,Medium,2022
Data Architect,Full-Time,Senior,Expert,190000,United States Dollar,United States,Medium,2022
Data Architect,Full-Time,Senior,Expert,135000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,128000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,81500,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,173000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,110000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,Expert,120000,United States Dollar,United States,Medium,2022
Principal Machine Learning Engineer,Full-Time,Senior,Expert,190000,United States Dollar,United States,Large,2022
Data Engineer,Full-Time,Senior,Expert,194000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,129400,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,201000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,89200,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,165000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,125000,United States Dollar,United States,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,230000,United States Dollar,United States,Medium,2022
Applied Scientist,Full-Time,Senior,Expert,196000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Mid,Intermediate,130000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Mid,Intermediate,90000,United States Dollar,United States,Medium,2022
Machine Learning Researcher,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,Medium,2022
Machine Learning Researcher,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Mid,Intermediate,230000,United States Dollar,United States,Medium,2022
Machine Learning Engineer,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,Medium,2022
Machine Learning Researcher,Full-Time,Mid,Intermediate,130000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,180000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,120000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,192500,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,140000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,152500,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,65000,United States Dollar,United States,Medium,2022
Data Analyst,Full-Time,Senior,Expert,55000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,178750,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,160000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Mid,Intermediate,60000,Euro,France,Medium,2022
Machine Learning Scientist,Full-Time,Mid,Intermediate,165000,United States Dollar,United States,Medium,2022
Machine Learning Scientist,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,Expert,170000,United States Dollar,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,Expert,125000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,105000,United States Dollar,United States,Medium,2022
Data Engineer,Full-Time,Senior,Expert,70000,United States Dollar,United States,Medium,2022
Data Scientist,Full-Time,Senior,Expert,130000,United States Dollar,United States,Medium,2022
